Faculty,Program,SLC,Eng,Math,Physics,Chemistry,Plus_Two,Eng1,Math2,Phy_Acc,Che_Eco,Mixed,School_From_Govt,School_From_Private,Parent_Education_Bachelor,Parent_Education_Master,Parent_Education_PHD,Parent_Education_PlusTwo,Parent_Education_SLC,GPAA,Pass,GPAM,GPA
Health and Allide,Public Health,0.890325703,0.384012528,-0.892202373,-0.803111337,-0.827738186,-0.276395443,0.756334012,0.011348592,-0.069788081,0.461394575,0.428506589,0,1,1,0,0,0,0,F,0,0,0
Health and Allide,Public Health,-1.334510691,-0.39831672,-0.255298872,0.561314375,1.134001315,0.157058453,0.486648214,0.695149336,0.082886767,0.321381112,-0.822697456,1,0,1,0,0,0,0,A-,1,85,3.54
Health and Allide,Public Health,0.334116605,0.384012528,-0.892202373,0.561314375,-0.173825019,-0.303486311,-0.457252082,-1.082732598,-0.375137778,0.18136765,-1.198058669,1,0,1,0,0,0,0,B,1,75,2.78
Health and Allide,Public Health,-1.195458416,0.384012528,-0.255298872,-0.120898481,0.480088148,-0.33057718,0.486648214,0.284868889,0.082886767,0.041354187,-1.198058669,1,0,1,0,0,0,0,B+,1,80,3.05
Health and Allide,Public Health,-1.195458416,0.384012528,-0.255298872,-0.120898481,-1.481651353,-0.411849785,0.082119515,-0.125411557,-0.22246293,0.18136765,-1.072938265,1,0,1,0,0,0,0,B+,1,80,3.04
Health and Allide,Public Health,0.056012055,1.166341777,0.381604629,-0.120898481,-0.173825019,-0.872394549,0.216962415,0.558389187,-0.375137778,0.18136765,-0.822697456,1,0,1,0,0,0,0,B+,1,80,3.15
Health and Allide,Public Health,0.751273429,0.384012528,0.381604629,1.243527231,1.787914482,0.969784506,1.160862711,0.831909484,0.388236465,0.041354187,0.053145376,0,1,0,0,0,1,0,A,1,90,3.79
Health and Allide,Public Health,0.334116605,1.166341777,0.381604629,0.561314375,-0.173825019,0.075785847,0.621491113,-0.809212301,0.235561616,0.041354187,-0.322215838,1,0,1,0,0,0,0,B+,1,80,3.05
Health and Allide,Public Health,-2.446928888,-0.39831672,-1.529105874,-0.120898481,0.480088148,0.455058006,0.891176912,0.421629038,-0.069788081,0.041354187,0.053145376,1,0,1,0,0,0,0,A-,1,85,3.37
Health and Allide,Public Health,0.890325703,1.166341777,-1.529105874,1.243527231,0.480088148,0.72596669,0.756334012,0.011348592,-0.22246293,0.18136765,-0.322215838,0,1,1,0,0,0,0,A-,1,85,3.46
Health and Allide,Public Health,-1.61261524,-0.39831672,-1.529105874,1.243527231,-0.173825019,1.538692744,0.756334012,0.831909484,0.082886767,0.18136765,-1.072938265,0,1,0,0,0,0,1,A-,1,85,3.42
Health and Allide,Public Health,-0.917353867,-0.39831672,-0.255298872,-0.803111337,0.480088148,-1.251666707,0.082119515,-0.262171706,-0.22246293,0.041354187,-1.072938265,1,0,0,0,0,0,1,B+,1,80,3.08
Health and Allide,Public Health,0.473168879,0.384012528,-0.255298872,1.243527231,0.480088148,0.888511901,0.621491113,0.695149336,0.388236465,0.041354187,-0.071975029,1,0,0,0,0,0,1,A-,1,85,3.7
Health and Allide,Public Health,0.334116605,0.384012528,-0.255298872,0.561314375,-2.13556452,0.617603216,0.082119515,-0.535692003,-0.375137778,0.041354187,-0.822697456,0,1,0,0,0,0,1,B,1,75,2.94
Health and Allide,Public Health,0.473168879,1.166341777,1.018508131,0.561314375,1.134001315,0.671784953,0.082119515,-0.809212301,-0.375137778,0.18136765,-0.322215838,1,0,0,0,0,0,1,B+,1,80,3.1
Health and Allide,Public Health,-0.500197043,-0.39831672,0.381604629,1.243527231,1.134001315,1.538692744,-0.187566283,0.968669633,0.388236465,-0.098659275,-0.071975029,0,1,0,0,0,0,1,A-,1,85,3.53
Health and Allide,Public Health,-0.083040219,1.166341777,0.381604629,0.561314375,0.480088148,0.753057559,-0.592094982,0.831909484,0.235561616,0.041354187,-0.447336242,0,1,0,0,0,0,1,A-,1,85,3.46
Health and Allide,Public Health,-0.917353867,-1.180645968,-0.892202373,-1.485324193,-1.481651353,-0.872394549,-0.187566283,-0.125411557,-0.527812627,0.18136765,-0.071975029,1,0,0,0,0,0,1,B+,1,80,3.04
Health and Allide,Public Health,0.612221154,0.384012528,0.381604629,-0.120898481,-0.173825019,-0.466031522,-0.592094982,0.421629038,-0.375137778,0.18136765,-0.447336242,1,0,0,0,0,0,1,B,1,75,2.96
Health and Allide,Public Health,0.056012055,1.166341777,1.018508131,1.243527231,0.480088148,0.617603216,-0.187566283,-1.219492747,-0.375137778,0.18136765,-0.071975029,1,0,0,0,0,0,1,B-,1,70,2.5
Health and Allide,Public Health,-0.500197043,-0.39831672,0.381604629,1.243527231,0.480088148,-1.712211471,0.082119515,-0.94597245,-0.22246293,0.461394575,0.17826578,0,1,0,0,0,0,1,B+,1,80,3.21
Health and Allide,Public Health,1.029377978,1.166341777,-0.255298872,-0.120898481,-0.173825019,-0.411849785,-0.99662368,-0.94597245,-0.375137778,0.041354187,-0.822697456,1,0,0,0,0,0,1,B,1,75,2.75
Health and Allide,Public Health,0.890325703,0.384012528,0.381604629,-0.120898481,-0.173825019,-0.276395443,-0.592094982,-0.809212301,-0.375137778,0.321381112,-0.447336242,0,1,0,0,0,1,0,B+,1,80,3.15
Health and Allide,Public Health,1.446534802,1.166341777,1.018508131,1.243527231,1.134001315,1.132329717,0.082119515,0.421629038,0.235561616,0.041354187,0.303386185,0,1,1,0,0,0,0,A,1,90,3.75
Health and Allide,Public Health,-0.778301592,0.384012528,0.381604629,0.561314375,-0.173825019,-0.33057718,-1.131466579,0.421629038,0.235561616,0.041354187,-0.697577051,0,1,0,0,0,1,0,F,0,0,0
Health and Allide,Public Health,0.890325703,1.948671025,0.381604629,1.925740088,1.134001315,0.617603216,0.756334012,-0.262171706,0.082886767,0.18136765,0.303386185,0,1,0,1,0,0,0,A-,1,85,3.49
Health and Allide,Public Health,1.307482527,0.384012528,0.381604629,-1.485324193,-1.481651353,0.265421926,0.621491113,0.558389187,0.388236465,0.041354187,0.803867803,1,0,0,0,0,0,1,A-,1,85,3.66
Health and Allide,Public Health,0.612221154,0.384012528,0.381604629,1.243527231,1.134001315,0.780148427,0.621491113,0.695149336,0.082886767,-0.098659275,0.803867803,1,0,0,0,0,1,0,A-,1,85,3.51
Health and Allide,Public Health,-0.500197043,-0.39831672,-1.529105874,1.243527231,1.134001315,-1.712211471,0.756334012,0.695149336,0.235561616,-0.098659275,0.928988207,0,1,0,0,0,1,0,A-,1,85,3.55
Health and Allide,Public Health,-1.61261524,-0.39831672,-1.529105874,1.243527231,0.480088148,0.455058006,0.486648214,0.558389187,-0.069788081,0.18136765,0.553626994,0,1,0,0,0,1,0,A-,1,85,3.58
Health and Allide,Public Health,-0.778301592,0.384012528,-0.255298872,-1.485324193,-1.481651353,-1.116212365,0.621491113,0.695149336,-0.069788081,0.041354187,0.803867803,0,1,0,0,0,0,1,A-,1,85,3.45
Health and Allide,Public Health,1.168430253,0.384012528,-1.529105874,-0.803111337,-1.481651353,-0.276395443,0.621491113,0.695149336,0.082886767,-0.238672738,0.803867803,1,0,0,0,0,0,1,A-,1,85,3.45
Health and Allide,Public Health,-0.222092494,-0.39831672,1.018508131,-1.485324193,-1.481651353,-0.547304127,0.621491113,0.695149336,0.388236465,-0.098659275,0.928988207,1,0,0,0,0,0,1,A-,1,85,3.54
Health and Allide,Public Health,-0.889543412,1.166341777,-0.892202373,0.561314375,-0.173825019,1.403238401,0.486648214,0.558389187,-0.22246293,-0.098659275,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.4
Health and Allide,Public Health,0.334116605,1.166341777,-1.529105874,-0.803111337,-0.827738186,-0.655667601,0.486648214,0.695149336,0.082886767,0.18136765,0.803867803,1,0,0,0,0,0,1,A-,1,85,3.49
Health and Allide,Public Health,-0.500197043,1.166341777,-0.255298872,0.561314375,-1.481651353,0.455058006,0.621491113,0.695149336,-0.069788081,0.041354187,0.553626994,0,1,0,0,0,0,1,A-,1,85,3.33
Health and Allide,Public Health,1.029377978,1.166341777,1.018508131,1.925740088,1.134001315,1.240693191,0.756334012,0.695149336,0.693586162,0.18136765,1.054108612,0,1,0,0,0,0,1,A-,1,85,3.66
Health and Allide,Public Health,0.612221154,1.166341777,-0.255298872,0.561314375,-0.173825019,-0.276395443,0.486648214,0.695149336,0.235561616,0.041354187,0.803867803,1,0,0,0,0,0,1,A-,1,85,3.55
Health and Allide,Public Health,1.168430253,0.384012528,1.018508131,1.925740088,1.787914482,0.807239295,0.621491113,0.695149336,0.388236465,0.041354187,0.553626994,1,0,0,0,0,0,1,A-,1,85,3.61
Health and Allide,Public Health,-0.500197043,-0.39831672,-0.255298872,-0.120898481,1.134001315,-0.49312239,0.621491113,0.695149336,-0.069788081,0.041354187,0.678747398,1,0,0,0,0,0,1,A-,1,85,3.43
Health and Allide,Public Health,0.19506433,0.384012528,-0.255298872,-0.120898481,-0.173825019,0.807239295,0.621491113,0.558389187,-0.22246293,0.041354187,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.49
Health and Allide,Public Health,-0.083040219,1.166341777,-0.255298872,-0.803111337,1.134001315,0.265421926,0.621491113,0.695149336,0.235561616,0.18136765,0.803867803,0,1,0,0,1,0,0,A-,1,85,3.55
Health and Allide,Public Health,-0.500197043,-0.39831672,-1.529105874,0.561314375,0.480088148,0.455058006,0.486648214,0.695149336,-0.069788081,-0.238672738,0.803867803,0,1,0,0,0,0,1,A-,1,85,3.34
Health and Allide,Public Health,0.890325703,0.384012528,0.381604629,-0.120898481,0.480088148,0.075785847,0.486648214,0.558389187,0.235561616,0.041354187,0.553626994,1,0,1,0,0,0,0,A-,1,85,3.58
Health and Allide,Public Health,0.890325703,0.384012528,0.381604629,-0.120898481,0.480088148,0.075785847,0.486648214,0.695149336,0.082886767,-0.098659275,0.928988207,1,0,0,0,0,0,1,A-,1,85,3.48
Health and Allide,Public Health,0.890325703,0.384012528,0.381604629,0.561314375,-0.827738186,-0.195122837,0.351805314,0.421629038,-0.069788081,-0.098659275,0.553626994,1,0,0,0,0,0,1,A-,1,85,3.42
Health and Allide,Public Health,0.334116605,0.384012528,-0.255298872,-0.120898481,-0.173825019,0.048694979,0.756334012,0.695149336,0.388236465,0.18136765,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.64
Health and Allide,Public Health,-0.889543412,0.384012528,-0.255298872,-0.120898481,-0.173825019,-1.739302339,0.486648214,0.558389187,0.388236465,0.18136765,0.928988207,1,0,1,0,0,0,0,A-,1,85,3.61
Health and Allide,Public Health,-1.251079326,1.166341777,-0.892202373,-0.120898481,-0.827738186,-0.466031522,0.621491113,0.558389187,-0.069788081,-0.098659275,0.553626994,1,0,0,0,0,0,1,A-,1,85,3.43
Health and Allide,Public Health,0.473168879,1.166341777,0.381604629,-0.120898481,-1.481651353,-0.466031522,0.486648214,0.695149336,0.235561616,0.041354187,0.678747398,1,0,0,0,0,0,1,A-,1,85,3.6
Health and Allide,Public Health,0.890325703,1.166341777,0.381604629,-1.485324193,-0.173825019,-0.520213259,0.486648214,0.558389187,0.235561616,0.18136765,0.678747398,0,1,1,0,0,0,0,A-,1,85,3.6
Health and Allide,Public Health,-0.500197043,-1.180645968,-0.892202373,-0.803111337,-1.481651353,-1.360030181,0.621491113,0.421629038,-0.375137778,0.041354187,0.803867803,0,1,1,0,0,0,0,A-,1,85,3.42
Health and Allide,Public Health,-0.110850674,1.166341777,0.381604629,-0.120898481,0.480088148,-0.276395443,0.756334012,0.695149336,0.540911313,0.461394575,0.553626994,0,1,1,0,0,0,0,A-,1,85,3.66
Health and Allide,Public Health,1.168430253,1.166341777,0.381604629,1.243527231,1.134001315,-0.466031522,0.486648214,0.695149336,0.235561616,-0.098659275,0.803867803,1,0,0,0,0,1,0,A-,1,85,3.54
Health and Allide,Public Health,-0.222092494,-0.39831672,-0.892202373,-0.120898481,-1.481651353,-0.466031522,0.621491113,0.695149336,0.082886767,0.18136765,0.803867803,1,0,0,1,0,0,0,A-,1,85,3.51
Health and Allide,Public Health,1.029377978,1.166341777,0.381604629,0.561314375,-0.173825019,0.265421926,0.621491113,0.695149336,0.540911313,0.041354187,0.553626994,0,1,1,0,0,0,0,A-,1,85,3.55
Health and Allide,Public Health,-2.725033437,-0.39831672,-1.529105874,1.243527231,0.480088148,0.455058006,0.756334012,0.695149336,0.693586162,0.601408037,1.054108612,1,0,0,1,0,0,0,A,1,90,3.85
Health and Allide,Public Health,-0.639249318,-0.39831672,-1.529105874,-2.167537049,-2.13556452,-0.276395443,0.486648214,0.558389187,-0.069788081,-0.098659275,0.678747398,1,0,0,0,0,0,1,A-,1,85,3.48
Health and Allide,Public Health,0.19506433,1.166341777,0.381604629,-1.485324193,-1.481651353,-0.113850232,0.756334012,0.695149336,0.082886767,-0.238672738,0.803867803,1,0,0,0,0,0,1,A-,1,85,3.45
Health and Allide,Public Health,-0.917353867,-0.39831672,-1.529105874,-2.167537049,-2.13556452,-1.658029734,0.756334012,0.695149336,0.388236465,0.041354187,0.803867803,0,1,0,0,0,1,0,A-,1,85,3.49
Health and Allide,Public Health,0.056012055,0.384012528,-0.892202373,-0.120898481,-0.827738186,-0.222213706,0.756334012,0.695149336,0.693586162,0.18136765,0.803867803,0,1,1,0,0,0,0,A,1,90,3.72
Health and Allide,Public Health,0.473168879,0.384012528,-0.255298872,0.561314375,-0.173825019,-0.1409411,0.756334012,0.695149336,0.388236465,0.18136765,0.678747398,0,1,0,0,0,0,1,A-,1,85,3.66
Health and Allide,Public Health,0.751273429,0.384012528,-0.255298872,-0.803111337,-0.827738186,-0.276395443,0.351805314,0.695149336,0.082886767,0.18136765,0.553626994,1,0,1,0,0,0,0,A-,1,85,3.48
Health and Allide,Public Health,-0.500197043,-0.39831672,-1.529105874,-1.485324193,-0.173825019,-1.712211471,0.756334012,0.695149336,0.235561616,0.18136765,0.803867803,0,1,0,0,0,0,1,A-,1,85,3.49
Health and Allide,Public Health,1.168430253,-0.39831672,-0.255298872,-0.120898481,-1.481651353,-0.411849785,0.486648214,0.695149336,0.540911313,0.18136765,0.803867803,1,0,0,0,0,1,0,A-,1,85,3.66
Health and Allide,B. Physiotherapy,0.890325703,1.166341777,1.018508131,1.243527231,1.134001315,0.427967137,1.026019811,1.105429782,-0.833162324,0.881434962,0.678747398,1,0,0,0,0,0,1,A,1,90,3.87
Health and Allide,B. Physiotherapy,0.473168879,-0.39831672,0.381604629,-0.120898481,-0.173825019,0.211240189,0.621491113,0.695149336,-0.680487476,0.741421499,0.053145376,1,0,0,0,0,1,0,A-,1,85,3.69
Health and Allide,B. Physiotherapy,0.751273429,0.384012528,-0.255298872,-1.485324193,-1.481651353,-1.928938418,0.756334012,0.831909484,-0.985837173,0.741421499,0.678747398,0,1,0,0,0,1,0,A-,1,85,3.48
Health and Allide,B. Physiotherapy,0.751273429,1.166341777,1.018508131,-0.120898481,-0.173825019,-0.33057718,0.756334012,0.558389187,-0.680487476,0.741421499,0.053145376,1,0,0,0,0,1,0,A-,1,85,3.43
Health and Allide,B. Physiotherapy,0.473168879,1.166341777,0.381604629,-0.120898481,1.134001315,0.319603663,0.756334012,0.831909484,-0.680487476,0.881434962,0.17826578,0,1,0,0,0,0,1,A,1,90,3.77
Health and Allide,B. Physiotherapy,-0.639249318,-0.39831672,-0.255298872,-1.485324193,-0.173825019,-0.276395443,0.621491113,0.558389187,-0.985837173,0.741421499,-0.071975029,1,0,0,0,0,0,1,A-,1,85,3.49
Health and Allide,B. Physiotherapy,1.029377978,0.384012528,-0.255298872,0.561314375,-0.173825019,-0.872394549,0.621491113,0.831909484,-0.375137778,0.881434962,0.053145376,1,0,0,0,0,1,0,A-,1,85,3.37
Health and Allide,B. Physiotherapy,0.334116605,1.166341777,1.018508131,1.925740088,-0.173825019,0.807239295,0.891176912,0.695149336,-0.375137778,0.881434962,0.803867803,0,1,0,1,0,0,0,A-,1,85,3.69
Health and Allide,B. Physiotherapy,0.612221154,1.166341777,-0.255298872,1.243527231,1.134001315,0.888511901,0.756334012,0.695149336,-0.527812627,0.881434962,0.678747398,0,1,0,0,0,0,1,A-,1,85,3.4
Health and Allide,B. Physiotherapy,-0.083040219,-0.39831672,-0.255298872,-1.485324193,-1.481651353,-0.574394996,0.756334012,0.968669633,-0.833162324,0.741421499,0.678747398,1,0,0,0,0,1,0,A-,1,85,3.31
Health and Allide,B. Physiotherapy,0.612221154,0.384012528,-0.255298872,0.561314375,1.787914482,-0.466031522,0.756334012,0.695149336,-0.375137778,0.741421499,0.053145376,1,0,0,0,0,1,0,A-,1,85,3.51
Health and Allide,B. Physiotherapy,1.029377978,1.166341777,-0.255298872,1.243527231,1.134001315,0.265421926,1.026019811,0.968669633,-1.138512021,0.881434962,0.303386185,0,1,0,1,0,0,0,A,1,90,3.73
Health and Allide,B. Physiotherapy,0.751273429,1.166341777,-0.255298872,1.243527231,-1.481651353,-0.113850232,0.621491113,0.421629038,-1.443861719,0.741421499,0.303386185,0,1,0,0,0,0,1,B,1,75,2.93
Health and Allide,B. Physiotherapy,0.334116605,-0.39831672,-0.892202373,0.561314375,-1.481651353,-0.655667601,0.621491113,0.558389187,-1.901886264,0.881434962,-0.071975029,0,1,0,1,0,0,0,B+,1,80,3.03
Health and Allide,B. Physiotherapy,0.473168879,0.384012528,-0.255298872,-1.485324193,0.480088148,-0.709849338,0.756334012,0.695149336,-0.069788081,0.741421499,0.553626994,0,1,0,0,0,0,1,A,1,90,3.77
Health and Allide,B. Physiotherapy,1.029377978,1.166341777,-0.255298872,-0.803111337,0.480088148,-0.466031522,0.756334012,0.831909484,-0.985837173,0.881434962,0.428506589,1,0,1,0,0,0,0,A-,1,85,3.59
Health and Allide,B. Physiotherapy,1.168430253,1.166341777,1.018508131,1.243527231,1.134001315,0.265421926,1.026019811,1.105429782,-0.069788081,0.881434962,0.678747398,1,0,0,0,0,1,0,A,1,90,3.92
Health and Allide,B. Physiotherapy,-1.195458416,-0.39831672,-1.529105874,-1.485324193,-0.173825019,-2.633300998,0.486648214,0.558389187,-0.985837173,0.741421499,0.428506589,0,1,0,0,0,1,0,B-,1,70,2.53
Health and Allide,B. Physiotherapy,0.056012055,0.384012528,-0.255298872,-1.485324193,1.134001315,-0.736940206,0.621491113,0.695149336,-0.680487476,0.741421499,0.17826578,0,1,0,0,0,0,1,B+,1,80,3.29
Health and Allide,B. Physiotherapy,0.751273429,1.166341777,0.381604629,-1.485324193,-1.481651353,-0.384758917,0.621491113,0.831909484,-1.138512021,0.881434962,0.553626994,1,0,0,1,0,0,0,A-,1,85,3.4
Health and Allide,B. Physiotherapy,1.029377978,1.166341777,-0.892202373,-0.120898481,-0.173825019,0.075785847,0.486648214,0.558389187,0.082886767,-0.238672738,-0.071975029,0,1,0,1,0,0,0,A-,1,85,3.31
Health and Allide,B. Physiotherapy,1.307482527,1.166341777,0.381604629,1.243527231,1.134001315,0.671784953,0.351805314,0.284868889,-0.680487476,-0.3786862,-0.697577051,0,1,1,0,0,0,0,F,0,0,0
Health and Allide,B. Physiotherapy,0.19506433,0.384012528,1.018508131,0.561314375,1.134001315,0.265421926,0.621491113,0.558389187,0.235561616,-0.098659275,0.053145376,1,0,0,0,0,0,1,B+,1,80,3.24
Health and Allide,B. Physiotherapy,1.168430253,1.166341777,1.018508131,1.925740088,1.134001315,1.159420585,0.621491113,0.968669633,0.998935859,0.041354187,0.553626994,0,1,1,0,0,0,0,A-,1,85,3.61
Health and Allide,B. Physiotherapy,1.585587077,1.166341777,1.018508131,1.925740088,1.134001315,1.159420585,0.351805314,0.558389187,1.304285556,0.461394575,0.303386185,1,0,0,1,0,0,0,A,1,90,3.74
Health and Allide,B. Physiotherapy,0.890325703,1.166341777,1.018508131,0.561314375,1.134001315,-0.276395443,0.351805314,0.558389187,0.540911313,-0.3786862,0.303386185,0,1,1,0,0,0,0,B,1,75,2.85
Health and Allide,B. Physiotherapy,0.334116605,-0.39831672,0.381604629,-0.120898481,-1.481651353,-0.926576286,0.486648214,0.421629038,-0.680487476,-0.3786862,-0.697577051,0,1,0,1,0,0,0,C+,1,65,2.24
Health and Allide,B. Physiotherapy,0.612221154,0.384012528,-0.255298872,0.561314375,-0.827738186,-0.574394996,0.621491113,0.695149336,0.84626101,-0.098659275,-0.071975029,0,1,1,0,0,0,0,B,1,75,2.91
Health and Allide,B. Physiotherapy,0.473168879,0.384012528,-0.255298872,-1.485324193,-0.173825019,-1.956029287,0.082119515,0.284868889,-0.527812627,-0.3786862,-0.197095433,1,0,0,0,0,0,1,B-,1,70,2.58
Health and Allide,B. Physiotherapy,1.029377978,1.948671025,1.655411632,1.243527231,0.480088148,1.349056665,0.351805314,0.558389187,0.540911313,-0.098659275,1.054108612,0,1,1,0,0,0,0,A-,1,85,3.65
Health and Allide,B. Physiotherapy,1.168430253,1.166341777,0.381604629,1.243527231,-0.173825019,0.427967137,0.351805314,0.558389187,0.540911313,-0.3786862,0.553626994,0,1,0,0,0,1,0,A-,1,85,3.37
Health and Allide,B. Physiotherapy,0.500979334,0.384012528,-0.255298872,0.561314375,0.480088148,-0.818212812,0.216962415,0.421629038,-0.22246293,-0.098659275,-0.071975029,0,1,1,0,0,0,0,B+,1,80,3.12
Health and Allide,B. Physiotherapy,0.612221154,-0.39831672,1.018508131,1.243527231,-1.481651353,-0.384758917,0.082119515,0.284868889,-1.29118687,-0.3786862,-0.447336242,1,0,0,0,0,0,1,C+,1,65,2.16
Health and Allide,B. Physiotherapy,1.029377978,1.166341777,1.018508131,0.561314375,1.134001315,1.349056665,0.486648214,0.831909484,0.540911313,0.18136765,-0.071975029,0,1,0,1,0,0,0,A-,1,85,3.48
Health and Allide,B. Physiotherapy,-2.725033437,-0.39831672,-1.529105874,-0.120898481,-0.173825019,-0.628576733,0.216962415,0.421629038,0.082886767,-0.3786862,-0.322215838,0,1,1,0,0,0,0,B,1,75,2.84
Health and Allide,B.S.C Nursing,-0.500197043,1.166341777,-0.255298872,-0.120898481,-1.481651353,-1.712211471,0.216962415,-0.535692003,0.388236465,0.18136765,-0.447336242,1,0,0,0,0,0,1,A-,1,85,3.46
Health and Allide,B.S.C Nursing,0.612221154,-0.39831672,-1.529105874,-0.120898481,1.134001315,-0.628576733,0.216962415,-0.604072078,0.388236465,0.18136765,-0.509896444,0,1,1,0,0,0,0,A-,1,85,3.32
Health and Allide,B.S.C Nursing,0.612221154,-0.39831672,0.381604629,0.561314375,-0.173825019,-0.628576733,-0.052723384,-0.604072078,-0.069788081,-0.098659275,-0.509896444,0,1,0,0,0,1,0,A-,1,85,3.52
Health and Allide,B.S.C Nursing,0.334116605,0.384012528,-0.255298872,-1.485324193,-0.827738186,-0.113850232,0.082119515,-0.604072078,0.235561616,0.041354187,-0.509896444,0,1,1,0,0,0,0,B+,1,80,3.29
Health and Allide,B.S.C Nursing,0.334116605,1.166341777,0.381604629,-0.120898481,0.480088148,0.807239295,0.216962415,-0.604072078,0.235561616,0.18136765,-0.509896444,1,0,0,0,0,1,0,A-,1,85,3.69
Health and Allide,B.S.C Nursing,0.334116605,1.166341777,-0.255298872,-0.803111337,0.480088148,0.617603216,0.082119515,-0.604072078,-0.375137778,0.041354187,-0.509896444,0,1,0,1,0,0,0,A-,1,85,3.49
Health and Allide,B.S.C Nursing,-0.917353867,-0.39831672,-1.529105874,-1.485324193,-0.827738186,-1.007848891,0.486648214,-0.672452152,0.540911313,0.461394575,-0.572456647,0,1,0,0,0,0,1,B+,1,80,3.22
Health and Allide,B.S.C Nursing,0.612221154,1.166341777,-0.255298872,0.561314375,-0.173825019,0.455058006,-0.052723384,-0.535692003,0.235561616,-0.098659275,-0.447336242,0,1,0,1,0,0,0,B+,1,80,3.3
Health and Allide,B.S.C Nursing,-2.725033437,-0.39831672,-1.529105874,1.243527231,-0.173825019,-1.441302786,0.216962415,-0.604072078,0.082886767,0.18136765,-0.509896444,0,1,0,0,0,0,1,A,1,90,3.82
Health and Allide,B.S.C Nursing,0.751273429,1.166341777,-0.255298872,-0.120898481,0.480088148,0.888511901,0.082119515,-0.672452152,0.540911313,0.041354187,-0.572456647,1,0,1,0,0,0,0,A-,1,85,3.7
Health and Allide,B.S.C Nursing,-0.500197043,0.384012528,-0.255298872,-1.485324193,-0.173825019,-1.712211471,0.621491113,-0.604072078,0.693586162,0.601408037,-0.509896444,1,0,0,0,0,1,0,A-,1,85,3.31
Health and Allide,B.S.C Nursing,-1.61261524,-0.39831672,0.381604629,-1.485324193,-0.173825019,-1.712211471,-0.052723384,-0.672452152,-0.069788081,-0.098659275,-0.572456647,0,1,0,0,0,1,0,A-,1,85,3.54
Health and Allide,B.S.C Nursing,0.612221154,1.166341777,-0.892202373,-1.485324193,0.480088148,-0.113850232,-0.187566283,-0.604072078,0.082886767,-0.238672738,-0.509896444,0,1,0,0,0,0,1,A-,1,85,3.48
Health and Allide,B.S.C Nursing,0.19506433,0.384012528,-0.255298872,-0.120898481,0.480088148,0.617603216,0.082119515,-0.672452152,0.388236465,0.041354187,-0.572456647,1,0,0,1,0,0,0,A-,1,85,3.45
Health and Allide,B.S.C Nursing,0.612221154,1.166341777,0.381604629,0.561314375,-1.481651353,-1.712211471,0.216962415,-0.740832226,0.693586162,0.18136765,-0.635016849,0,1,0,1,0,0,0,A-,1,85,3.34
Health and Allide,B.S.C Nursing,0.612221154,1.166341777,0.381604629,1.243527231,-0.173825019,0.455058006,0.216962415,-0.672452152,0.388236465,0.18136765,-0.572456647,0,1,1,0,0,0,0,A-,1,85,3.7
Health and Allide,B.S.C Nursing,0.612221154,0.384012528,0.381604629,1.243527231,0.480088148,0.427967137,0.216962415,-0.604072078,0.082886767,0.18136765,-0.509896444,1,0,0,0,0,0,1,A-,1,85,3.67
Health and Allide,B.S.C Nursing,0.612221154,0.384012528,1.018508131,0.561314375,-0.173825019,0.455058006,0.216962415,-0.672452152,0.235561616,0.18136765,-0.572456647,0,1,1,0,0,0,0,A-,1,85,3.6
Health and Allide,B.S.C Nursing,0.751273429,0.384012528,-1.529105874,-1.485324193,-0.827738186,-0.466031522,0.216962415,-0.604072078,0.540911313,0.18136765,-0.509896444,1,0,0,1,0,0,0,A-,1,85,3.57
Health and Allide,B.S.C Nursing,0.612221154,-1.180645968,-0.255298872,0.561314375,0.480088148,-0.113850232,0.891176912,-0.672452152,-0.833162324,0.881434962,-0.572456647,0,1,1,0,0,0,0,A-,1,85,3.4
Health and Allide,B.S.C Nursing,1.029377978,0.384012528,0.381604629,-0.120898481,1.134001315,0.969784506,0.756334012,-0.604072078,-0.680487476,0.741421499,-0.509896444,0,1,0,1,0,0,0,A-,1,85,3.69
Health and Allide,B.S.C Nursing,0.890325703,1.166341777,-0.255298872,0.561314375,1.134001315,0.075785847,0.756334012,-0.604072078,-0.985837173,0.741421499,-0.509896444,0,1,1,0,0,0,0,A-,1,85,3.69
Health and Allide,B.S.C Nursing,0.751273429,1.948671025,-0.255298872,-0.120898481,-0.173825019,0.265421926,0.756334012,-0.535692003,0.84626101,0.741421499,-0.447336242,1,0,0,0,0,0,1,A-,1,85,3.34
Health and Allide,B.S.C Nursing,-0.083040219,1.166341777,-0.255298872,-0.120898481,-0.173825019,-0.276395443,0.891176912,-0.535692003,0.998935859,0.881434962,-0.447336242,0,1,1,0,0,0,0,A-,1,85,3.66
Health and Allide,B.S.C Nursing,0.334116605,1.166341777,-0.892202373,-1.485324193,0.480088148,0.075785847,0.891176912,-0.672452152,0.998935859,0.881434962,-0.572456647,0,1,0,0,0,1,0,A-,1,85,3.6
Health and Allide,B.S.C Nursing,0.334116605,0.384012528,-0.892202373,-0.803111337,-0.173825019,-0.168031969,0.891176912,-0.604072078,0.998935859,0.881434962,-0.509896444,0,1,1,0,0,0,0,A-,1,85,3.48
